ID,text,sexism,gender,hostile,misogyny,misandry
2152,但实际上女人是做不到与男人比肩的。,1,0,0,0,0
2183,鉴于这种不平等，女性在找老公时还是倾向于找比自己赚钱能力略强的男性。,1,0,0,0,0
2188,很多男生不屑于和女生交流的，认为你懂什么。,1,1,0,0,0
2205,身为一个女生 虽然中国女权现在有点偏激 但是我们也看到真的女性被保护的权益越来愈多 以前在中国很多妇女被买卖 家暴 被强奸 现在因为女人们敢于发声 国内越来越安全 我觉的中国女权还在发展之中 起码我嫁给我老公 我工资比我老公高 房子也是我 我觉的女人可以强大 男人才会乖 但是女人不团结 所以不建议女人掌控大的格局 但是女人适合净化社会 提高文明 和秩序 因为男人比较喜欢暴力色情大部分犯罪都是男人主导的 ！,1,1,0,0,1
2234,短期交流被当成男性我很少会主动纠正，因为被当成男性交流我会受到更多的尊重，更少发生不快。,1,0,0,1,0
2243,中国的女拳...都是要男性给女性让位，让女性优先坐电梯，和女性吃饭男性必须付全款。,1,0,0,0,0
2252,你知道很多女生的爸爸根本不负责任，从小都没见过自己父亲几面，长大后周旋于她从来没有经历过的男人社会中有多难适应吗，你知道女人有多怕失去自我思想被别人掌控吗,1,1,0,0,0
2255,最后一句话很难认同，我现在在国内想找个硕博导师都难，说来说去就是怕我读着读着跑去生娃，或者师姐生娃了耽误导师项目，导师害怕重蹈覆辙，但是男博士边上学边成家的也不少啊，还不是因为子宫长在女人这里。,1,0,0,0,0
2266,反正只要是男的就全都是男的问题。,1,1,0,0,1
2269,自己去看看调研好，城市男性傲慢与偏见真的太多了，取关了。,1,1,0,0,0
2280,你错了，他们唯一能有理有据的就是我会生孩子，还有著名的论述，我有钱我要男人干嘛。,1,0,0,0,0
2281,搞的好像你找男人就为了花他钱一样，自己是没长手吗？,1,0,0,0,0
2285,瑟瑟发抖，男人生来就是原罪,1,1,0,0,0
2298,大部分男人的思维还是想着规训女人，驯服女人，对于女人的思想不以为然，这种田园男拳也是被父权社会重男轻女的时代诟病深深影响，这种人一多你能怎么办。,1,1,0,0,0
2321,？我就算不计划生育，我生了女孩就直接塞水缸里淹死了，我还是可以家里就留一个男丁啊？,1,0,0,1,0
2327,任何一个zg的单位都是提拔男人当领导的，很少有女人的机会,1,0,0,0,0
2328,现实中，女性在求职上普遍遭遇性别歧视，同等水平下企业优先录取男性，因为默认女性会因为生育耽误工作。,1,0,0,0,0
2354,知不知道很多你们鄙视的田园女权选择不跟你们玩了，占不了便宜就阴阳怪气骂人的一群男人，选择自己做单亲妈妈？,1,1,0,0,0
2378,但是，作为男人，还是认为女性婚后一段时间内照顾孩子是应该的。,1,0,0,0,0
2417,他们看男人的脸色，男朋友和老公的脸色注重自己的言行举止打扮，有上班又带孩子，老公帮着做家务带孩子就觉得【这是多么好的男人啊】等等，这是理所当然的事好不好。,1,0,0,1,0
2429,年轻的时候好像娶一个日本女人，当我正在了解日本社会男女问题后，清醒了，算了还是给上海母老虎凶吧！,1,0,0,0,0
2451,男人要出去建功立业，做个顶天立地男子汉……,1,1,0,0,0
2461,另外我觉得现在女孩子还应该都接受一下东莞那种小姐培训，要学会如何伺候男人！,1,0,0,1,0
2464,不公正的恶劣社会大环境下男的胜之不武。,1,1,0,0,0
2488,中國最有男女不平等（因為女人多數騎在男人身上），中國最多妻管嚴,1,0,0,0,0
2496,男女思想有本质区别男生的欲望在生计事业，女生的思想欲望是踩男生最后奴役男生享受男生。,1,0,0,0,0
2508,其實中國或日本的男人都一樣 結婚前小男人 結婚後大男人 再給點時間吧,1,1,0,0,0
2521,中国田园女权不压迫男人就不错了,1,0,0,0,0
2523,WOW，给男生倒茶，好羡慕；俺给女生倒茶人都不给个笑脸的。,1,0,0,0,0
2545,女生可以臭不要脸，找个有钱的男人，嫁给他命运就改变了。,1,0,0,1,0
2563,不是因为女人话多，女人的说话，未必比男人多，之所以觉得女人话多，主要是因为女人说话的水平低，所以就算女人只说了一点点的话，也会让男人觉得很烦很多，这才是大家都感觉女人话多的真正原因。,1,0,0,0,0
2620,各位要求地位平等的女性，有没有要求责任与男性平等分摊中西方女人对男女平等的理解不一样中国女人：为什么让我干这个   西方女人：为什么不让我干这个看似时代在前进更开放，中国女人的女权的意识觉悟，但遗憾的是，并不是主动承担责任的意识更强，女士在抱怨男的为什么几乎全部家务都落在我身上，却不见得买房买车的责任主动承担一半，为什么要我跟你买房买车，这本来就是男人要做的事，你是男人吗？,1,0,0,1,0
2647,但在中国，很多女性不了解女权的本质，从而出现了剪短发，穿男生衣服，学男生说话，站着尿尿。,1,0,0,1,0
2656,相信我 男人被夸居家好男人是一种高端黑。,1,1,0,1,0
2659,还有一方面就是东亚文化中的观念，社会普遍认为男性对家庭财富贡献要高于女性，常见的是女性当全职主妇则会被称赞，而要是男性做家庭主夫则被骂吃软饭，家务在经济市场没有巨大利益是社会普遍认知，越有钱的人可以靠机器和雇佣劳动减少家务在家庭中的重要性。,1,0,0,1,0
2670,男主外女主内，这完全是合情合理人类发展的客观事实。,1,0,0,1,0
2671,女性是不會喜歡平等的她們心底想要的是特權當有一天她的薪水比男同事高的時候別人要求同工同酬她們會說自己比較能幹 自己做的事較多 應該得到更多這就是現實說到底歧視女性的都是女性,1,0,0,1,0
2703,！唯一讓我感到幸運的是我所培養長大的是個女孩而不是男孩。,1,1,0,0,1
2770,其實認真來說就是父系社會的固有概念，在這種社會體制中，男性會追求能讓自己守護的女性，而女性則追求會守護自己的男性。,1,1,0,0,0
2790,其实就是根深蒂固的物化女性思想，和种族没有什么关系，（但是亚洲毕竟 几千年这样的文化，很难改）只要男性尊重女性，然后很自信，善于表达。,1,0,0,1,0
3016,在受尊敬的生命伴侣这个层面，黄女人是毫无地位的，但是在作为一个无需尊重的，顺从的欲望工具的角色层面，黄女地位很高，通过这个方式分化东亚男性和女性。,1,0,0,1,0
3179,因为男性喜欢主导，女人喜欢被主导。,1,0,0,0,0
3199,其实是男人的梦不是女人的梦，可能会变成女人的噩梦。,1,1,0,0,1
3210,男人有强壮的身体和钱钱什么女人没有。,1,1,0,1,0
3226,所以应该提倡男性去责任化，向白男学习，十二字原则，不主动不拒绝不负责不出钱，拳狗哔哔赖赖的看着恶心,1,0,1,1,0
3312,骂亚洲男性也就罢了，反而吹亚洲女性可笑死我了,1,0,0,1,0
3318,"搞了这么一个大的课题, 但是解释却非常肤浅, 只是说有这种歧视是因为偏见造成的, 这是完全瞎扯. 美国是白人社会, 白人控制着国家政治经济各个方面, 统治者权力代表者是由男性代表的. 白人或者亚裔女孩看亚裔男性感觉就是二等公民, 当然不愿意与二等公民建立婚姻, 直接被拖入二等阶级. 亚裔女性可以嫁给白人或者说给白人做性伴侣, 女人是附属地位, 白人有亚裔女朋友不妨碍白人男性的社会地位. 亚裔女性喜欢找白人也是对自己的社会地位的不自信, 对白人比较敬仰, 对于白人男性来说容易找到亚裔女性做性伴侣.",1,0,0,1,0
3327,而且亚裔男性的家庭对女性也多少有压迫的传统。,1,0,0,0,1
3364,现今日本女生要求降这么低，都找不到男人，说明男人真的不行。,1,1,1,0,1
3379,因为只有当一切被摧毁被破坏的时候，男性才能继续弘扬体力的优势去贬低、践踏女性。,1,0,0,0,1
3394,沒有show boy只有show girl就是在暗示這個社會上只有男人買得起好車，買得起好車的同時也配享有美麗的女人，這就是滿滿的物化啊啊啊啊，3分QQ,1,0,0,1,0
3398,沒事就喊【男女平等】，有事就喊「你去啊！,1,0,0,1,0
3400,不過現在在公共廁所男廁裡好像也很常是女生齁!!!(害我常常很緊張)不過女廁男生掃就說會會性騷擾，但是男廁女生掃卻不會說什麼這真的有點不公平~~~~~,1,1,0,0,0
3401,單身國小女老師 : 男生負責當兵                女生負責生小孩,1,0,0,1,0
3406,?(想勾引男生之類的，反正是罵得比我打出來的形容還要更難聽)男生打赤膊、穿露股溝的褲子沒關係；女生穿熱褲、迷你裙、低胸等等就是在吸引男生犯罪...等等諸如此類的事情唉,1,0,0,1,0
3408,每次只要有外掃，倒垃圾，掃廁所老師都會派給男生,1,1,0,0,0
3411,男生當兵前辦護照 年限5年女生滿14歲以後   年限10年大學男生當兵前出國 離境登記女生想出去就出去台灣18歲成年為什麼就因為還沒當兵就要當做14歲小孩來辦理？,1,0,0,0,0
3412,國中高中大學體適能女生800公尺男生1600公尺大部分女生根本不把800公尺當成一回事 但部分男生卻連完成800公尺都有困難大多數男生跑完1600公尺就累癱在場甚至到最後一段路只能走完但在大多數學校 體適能測試 列入成績計算國小 女生發育較男生良好（男生發育慢，時間長）老師：男生就應該有擔當（刻板印象）換座位就應該要幫忙女生搬（性別平等？,1,1,0,0,0
3416,在工作場所，上司只讓男的做各種力活，女的知道，更以「弱者」身分請病假，只收工資，但事實上，這個女的經常以運動教練自居，理應有較佳體能，但凡是需用力做的，她卻藉口連連，面對這樣的局面，應怎做呢？,1,0,0,1,0
3439,而女性不用當兵這點雖然這算是傳統本來對於男女體能差異的一種資源最大化的感覺，女生跑不動、槍提不動，那不如留在家裡把布匹織多一點、作物好好耕作來得有經濟效益。,1,0,0,1,0
3442,玩遊戲組隊都選女生男生都排除在外,1,1,0,0,0
3449,我認為當兵的地方 就結果論而言討論女性當兵的能力根本毫無意義 因為重點根本不再這而是當戰爭來臨時 男性的價值實在太低 一個男人能讓多個女人懷孕 而一個女人能生的孩子有限從古代多次戰爭以來 能夠存活的種族自然就留下了這種傳統,1,1,1,0,1
3450,男生不是比較放不下面子嗎 看起來就像這樣,1,1,0,0,0
3458,3分 洗廁所還可以當兵也ok，講到showgirl那邊就笑了，台灣不是一直在物化男性嗎...?,1,1,0,0,1
3467,其實仇男就是另一種報復，報復當初的父權，用另一種方式來貶低一個族群的價值。,1,1,0,0,1
3468,雖然現在因為metoo大家開始注重交際距離，但也能發現就是男權/父權太高才引爆大部分的案例...,1,1,0,0,1
3485,原因是因为生育导致职场竞争不过男性，从而导致了经济竞争不过男性只能主内顾家。,1,0,0,1,0
3494,房子、車子這些不都是男性要主動負責的東西？,1,1,0,0,0
3495,女權整天喊著要權力要福利，沒見過她們要自己負責任盡義務反對女權是因為男權復辟?,1,0,0,1,0
3496,女性想要地位高，可以啊，不反對，無所謂把貢獻拿出來阿繳稅比男性多一倍，兵役男性一年，女性兩年訓練量比男性多一倍，工作量比男性多一倍這樣女性地位比男性高一倍OK阿誰有資格說三道四?,1,0,0,1,0
3506,这些事情很难讲清楚，但是全球每六秒钟就有一个女性死于她的男友或是丈夫手里。,1,1,0,0,1
3509,我（)可能既厌女也厌男…也厌自己比如我厌恶男性PUA，所以进而厌恶会fall for这种东西的女性。,1,1,1,0,1
3510,是的，我发现很多男性明明是被牺牲的，且不是父权社会里的既得利益者，但是他们依旧庆幸，自觉是男性的一部分，对付不了其他男人，还对付不了女性么。,1,1,0,0,1
3511,所以他们也很撕裂，越是没有安全感，对女性的攻击性越强，因为他们不敢承认，最底层的男人，在父权社会里，可能还不如女性的地位。,1,1,0,0,1
3516,該怕該避的對象應該是男人啊，看看新聞，他們每天都打殺虐死囚禁形形色色受害者(多數是女性)，蜘蛛蟑螂咬死過人嗎？,1,1,1,0,1
3517,我個人是厭女(想要與多數異性戀女有所區隔)，更恐男(根據事實的決斷：男性殺害的生命遠超毒蟲猛獸)。,1,1,1,0,1
3524,當然，和有男人特質的女人一起玩也很快樂。,1,0,0,1,0
3543,什么是真正的厌女我不知道，不过我对大部分女性的肤浅，已经麻木了，现今大部分的女性都是沉迷于物质的虚荣中，她们的人生也就是那样，打扮得漂漂亮亮，然后去吸引一个有钱的男人，从而获得成就感,1,0,1,1,0
3548,说到底，这也是正常的，biologically 雌性想寻求雄性保护，有时候需要打败其他雌性，这也说明为什么现在，攻击女性的往往是女性，而且这个利于父系社会、男尊女卑的社会生生不息，女性如果抱团就会反抗。,1,0,0,0,1
3551,我们就是要发声，就是要争取自己的权益，就是要反对男权社会的审美。,1,1,0,0,1
3561,！必须反对男权社会的审美 之前觉得啊你觉得美也行吧 审美是很主观很多元的 现在感觉反对的声音是多么重要 不健康的不能叫美,1,1,0,0,1
3581,每次聽到男生說當女生真輕鬆，什麼都不用會出一張嘴就好的時候，我都會拉開褲子檢查一下自己是不是長了雞雞不知道。,1,0,0,0,1
3589,長得高頭腦聰明的男性，別人會叫他去當醫生長得高頭腦聰明的女性，別人會叫她去當空姐,1,0,0,1,0
3608,因為女性是男性的所有物，那種解釋只是激發了男性對所有物遭到侵害的憤怒。,1,0,0,1,0
3645,中国明显阴盛阳衰，在这样一个男权社会中女性尤其不易。,1,0,0,0,1
3652,既然女性又可以要求男女平等，又可以要求男友绅士风度，为她买单，何乐而不为。,1,0,0,1,0
3662,一会又说，看看牺牲的消防员啊警察啊等都是男生，女人只会躲在后头被保护，只知道索取利益。,1,0,1,1,0
3693,女生有繁殖价值，男性有养育价值挺好的呀。,1,0,0,1,0
3716,个人认为，有些人是在用女权绑架男性，从而获得自己可以不用太努力就可以生活的很舒服的欲望。,1,0,0,1,0
3730,弄着弄着弄出问题来了，于是有些人就觉得把男女状态改一下就能解决问题了，这就是女权。,1,0,0,1,0
3732,我觉得女权主要就是这些东西造成的，确切地说是男权，而女权是补救的办法。,1,1,0,0,1
3735,所谓男女平等的误区不就是以前分工不一样 男做ab 女做 cd 结果后来女权要求不行！,1,0,0,1,0
3736,男女平等 女的也要有权利做ab 结果男的很不情愿地分了一半的ab 给女的 女的还傻乐 平等啦 平权啦！,1,0,0,0,1
3744,而女权主义，呵呵，在我这个男性看来失败的原因并不算是劣根性。,1,0,0,1,0
3747,2. 中学课本里女权运动这 rosa 被抹掉，是因为这是个男权社会。,1,0,0,0,1
3761,"男人在体育上创造的价值就是远远高,塑造成英雄是理所当然的.",1,1,0,0,0
3766,而赚得不多的男人，宁愿女性在家精打细算做个贤妻良母（女佣），也不愿意女性出去赚钱追求所谓的男女平等，他在外受够了工作和生存的压力，回家可以尽情享受有权有势的快感。,1,0,0,0,1
3773,如果真存在田园，那男权社会直接等于全员田园男拳了。,1,1,0,0,1
3774,要么祼婚+丁克，可田园男权又要出平闹生育权了。,1,1,0,0,1
3775,现在的人类文明就一个目的，发展繁衍下去，这是女人的责任，女人想要解放出来，最少要等到没有战争或者战争不需要男人去死才行。,1,0,0,0,0
3778,这就充分说明女性的生命权一定程度上都是受男性保护的，这一最基本权利的实现都是男性来保证的，女性怎么可能最终取得平等和领导社会的权利？,1,0,0,1,0
3783,《花木兰 谁说女子不如男》有一句词：男子打仗在边关，女子纺织在家园。,1,0,0,0,0
3785,男权是男人为了生存冒着随时死亡的风险拿命换来的，你给我说男女平权？,1,1,0,1,0
3793,我觉得女性的最普遍特质是，每一个女人天生就是美，在视觉上女性的曲线比男性多，看起来比较美。,1,0,0,0,0
3794,美的社会意义就是能够吸引别人，女性美就是为吸引男人。,1,0,0,1,0
3795,所以我说女人的成功就是能够吸引住成功的男人，别的只是个例。,1,0,0,1,0
3801,以前我是坚定的平权主义者，但现在看到中国绝大多数女性的价值取向，尤其是大龄剩女的择偶观，又把我推回到了偏男权主义。,1,0,0,1,0
3808,女人结婚要男方有房有车有彩礼，而少数的女方买房买车给彩礼男方，我们通常叫做入赘。,1,1,0,0,0
3811,这是整个男权社会对女性的PUA呀！,1,0,0,0,1
3813,可是，现在，一个小鲜肉泛滥的时代，她们已经开始用她们的“帅气”标准在控制男人！,1,1,0,1,0
3817,你讲的女权确实和大多数中国女人认为 的 女权 不是一个东西，中国女人讲的女权粗爆来讲就是：“凌驾于男人之 上，一切以女人的个人利益为中心”,1,0,0,1,0
3822,确实中国男人得到的红利不少，不用养老婆，老婆还给挣钱照顾一家三代，,1,1,0,0,1
3832,"""女權主義給中國男人帶來的紅利"" - 這樣做的副作用是中國女人不再像女人了。",1,0,0,0,0
3839,中国的女权大多是要女性特权而不是男女平等,1,0,0,1,0
3843,只不过今天的大部分中国女性不尊重自己，物化自己，也被男人和社会物化，认为向男人索取金钱物质才是有价值的女人，甚至丧偶的老年女性也要求男方给买房子才跟对方结婚。,1,0,0,1,0
3844,女性完全拥有与男性平等权利是不可能的，但是我也想让女性多关注下当下社会男性承担了什么责任和义务，以及地域性不同，民族文化不同……,1,0,0,1,0
3858,其实不给也是有利有弊 怕坏女人得了权力后报复男人,1,0,0,1,0
3861,其实，像洪晃这种有钱的女人，可以买春的，虽然得不到心，得到个小白脸帅哥玩玩儿也算是不幸中的万幸了，何必那么贪婪，有些事情是天定的，上天在造人的时候就已经定型了，男人就是下半身思考的动物，要怪，只能怪你自己的遗传不好。,1,1,0,0,1
3863,"不对,你说的所有前提是男女不平等,但是现在的问题是女性的特权太多了,所以现在应该提倡男权主义",1,0,0,1,0
3864,中华田园女拳，男女平等就是个荒唐可笑的事情。,1,0,1,1,0
3869,在面对艰苦问题的时候女拳咱不说男女平等？,1,0,1,1,0
3871,问题是女性保持向男性索取，可是还要天天平等,1,0,0,1,0
3890,不要忘记 女性收入普遍低于男性这也是父权文化下生发的现象 在教育资源就业资源平权观念不均衡的情况下 相同收入的男女中 女性是要逼男性优秀的,1,0,0,0,1
3895,评论污言秽语，一看性别为男，有种不出所料之感。,1,1,0,0,1
3896,极端与否现在不好评说 更轮不到男的说 这老头子不懂么,1,1,0,0,1
3914,我身為一名男同性戀能理解厭女情結的感受，因為我國中的時候被一名女生嗆罵我廢物，然後我在高職階段的時候因為在超商實習表現不好被女店長和老師罵就算了，結果我還被兩位女性陷害我對病房的姐姐做出不當之事差點鬧到法院！,1,0,0,1,0
3924,想到他們以前連赤古里這種奇葩服裝都有，還很驕傲就覺得不意外了台灣也經常會拿女生不用當兵來嘴，但多數正常的還是會覺得男生比較強，多負擔些社會責任也還好後續重回職場升遷速度也比女性快，當兵就做為一輩子難忘的回憶，還拓展了人脈經歷不是說不能半夜出門，而是深夜路上會出事的機率較高，犯罪者會像溝鼠一樣躲在暗處伺機而動做為就弱勢的女生受害機率也會大增，成為歹徒容易的下手目標，不管國家的治安再好都有機會發生自己要有保護防禦觀念，連居住的地方要講究，避免再奇怪的時間點在特地場所遊蕩,1,1,0,0,0
3926,為什麼女生半夜在外面宵夜就不是好女孩，這些普信男真的很可笑！,1,0,0,0,1
3935,所有的仇恨都來自於期待落差，很多長輩告訴我們男人只要好好讀書、努力工作，賺到錢後自身的兩性問題會自然地被解決。,1,1,0,0,0
3938,兇手故意避開孔武有力的男性，挑柔弱的女性下手沒毛病啊。,1,1,0,0,0
3947,"也沒有什麼好討論的吧，受教育還是相當重要的，現今挺多和異性""性經驗""挺多的女性卻奢望男性養她及小鳥依人的也不在少數(長得可能沒男方好,念的書可能沒男方多,人品也不是挺好的,卻有一堆過去)自己本身是相當排斥巴哈姆特的發言(感覺就是看女性不爽而不爽)，但你得思考他們為什麼那麼極端，因為上述那樣子的女性其實挺多都獲得應有的幸福(本人認識蠻多這種情況女性比男性的比例多蠻多的)，反而男性被牢牢套在你就是要比女性強這個硬核條件上；而單身孤單一輩子。",1,0,0,1,0
3952,現在很多男性媽寶..不就是女人豢養出來的嗎？,1,0,1,1,0
3956,"台灣的網路上,就有不少人仇視女性的在 會刻意說全台灣的女人都是台女或是把女性批評得很無能台灣大多還是有男尊女卑的大男人主義的人在",1,0,0,0,1
3963,台灣最近鬧最大的就是外流事件，年齡最小的甚至才小學生，但被害著在站出來發聲時卻被社會辱罵調戲，覺得是女生們自己的錯，一群噁心的男生只會說著「女拳」、「女權自助餐」、「盆栽要剪、女人要扁」這種噁心的言論，那為什麼沒有男權自助餐?,1,0,1,0,1
3979,會一直叫女生不用服兵役來做為藉口去打壓女性的人，就只是沒能力單純想發洩，因為他們根本沒辦法去反抗那些社會頂層男性的決定,1,1,0,0,1
3992,仇女和仇男不能相提並論，後者甚至算不上「仇」這個字仇女會增加犯罪率，女性人身安全受害仇男KOL最多只是呼籲大家遠離男性而已這世界還沒有一個和父權相對應的厭男制度仇男的程度遠遠比不上仇女,1,1,1,0,1
4008,而自古以來身為既得利益者的傳統男性對於既得利益消失的恐慌，對於男性對女性絕對壓榨、絕對控制的權力消逝的恐慌，才會討厭、仇視所謂的「女性主義」，才會有所謂的「厭女情結」！,1,0,0,0,1
4019,之前有韓國男生表示女性就業搶了他們一些人的工作。,1,0,0,1,0
4032,現代女性為什麼值得被討厭的真正原因很明顯錯了是因為她們天生與生俱來的言語暴力跟精神暴力遠遠比男性優秀，在其他方方面面比不上男性的時，就把這股極度嫉妒的憤怒轉化為文字群起攻擊男性對於一些社會化不夠全面的男性長期在網路接觸這方面的訊息下，累積的憤怒確實可以毀三觀到殺人的地步，這是目前女拳主義趨勢下必然的結果，我認為女性incel也必須要為她們的言論負責,1,0,1,1,0
4041,生活上不如意的男性肯定會仇女啊，特別那種大男人社會的國家，像我這種平等主義者，不管男女我都討厭,1,1,0,0,1
4054,韓國歸韓國 但是台灣目前的風氣是真的矯枉過正台灣的女性現在就是只要好處不要壞處遇到有利的就喊要跟男性一樣 不利的就說女性跟男性不同也就是所謂的女權自助餐 問題是男性在社會的壓力完全沒有減少反而還變得更大 因此男性給出的答案就是不結婚,1,0,0,1,0
4056,每種生物都有他先天的個性，男女也是一樣，男性先天就較具侵略性，所以攻擊性的犯罪男女根本不成比例。,1,1,1,0,1
4061,例如：男生被女友爆打，底下留言是，這男的好窩囊。,1,1,0,0,0
4062,女的被男的打就是：這男的該死，令人生氣。,1,0,0,0,0
4073,男生在父權社會下本來就肩負比較多的責任（經濟重擔、服兵役等等），但女權提出的要求卻是享有和男性同等的福利，卻不需負擔責任（服兵役、經濟支出），這令本來就生活艱辛的中產階級男性們感到相對剝奪。,1,0,0,1,0
4076,仇女心裡 應該 或許 可能 是...女生在16-29黃金年齡享盡了各種優待跟福利然後各種女權自助餐...導致男性心裡極度不平衡,1,0,0,1,0
4088,不然就是第一次約會男生要求AA女的就拒絕往來戶私底下跟龜密說這男的很不OK欸阿不是要平權 到底為什麼女的只想拿好處啊?,1,0,0,1,0
4089,講講厭男吧社會上給男性的壓力更大比起女性男性更沒所謂的特權戰爭女性先跑、監護權大多都判給女性、女性殺人犯較不會背叛死刑等等很多女性特權例子,1,1,0,0,1
4090,女性看不起沒有成就的男性是事實，在社會上沒有經濟能力的女性仍然可以受到別人的禮遇跟尊重，但沒有經濟能力的男性只會被歧視、唾棄，女性想要性別平等、又想要特權，根本是把自己當成公主。,1,0,0,1,0
4095,女性想要男女平等，本來就要去當兵，沒當兵還想要一樣的權利，這不就女權自助餐嗎？,1,0,0,1,0
4098,我来翻译一下，这就不是个男的：靠老婆养，吃软饭，说大话，好高骛远，好吃懒做，没有任何本事，唯一优点就是脸+哄女人，兜比脸干净，做梦都想找富婆包养，但是真的富婆也看不上他。,1,1,1,0,0
4110,謝謝飽妮做這個主題，從小時候到現在，父母給我的觀念都是，被「欺負」的女生，都該檢討自己的穿著，或是自己是不是做了會引起男生犯罪的動作。,1,0,0,1,0
4115,女生露了點事業線、激凸、腋毛或者嘴巴張大了點，都能夠讓男性網友意淫或者批評。,1,0,0,0,1
4119,在成長過程中，如果一個男性選擇表現陰性氣質，也往往會被攻擊撻伐成是娘砲，被父權群體攻擊成異類，甚至美國軍中也不乏對男性士兵性侵/性騷。,1,1,0,1,0
4125,有些男性只是不願意約束自己的性衝動，從而靠詆毀女性來合理化自己好色，還不容許被人指責維護女性主體性的男性甚至還會被取笑拜倒在女性石榴裙下的好色之徒，但殊不知好色又不肯接受他人指責的人，才是最糟糕的好色之徒我就好色怎麼樣我可以約束自己的好色，仇女仔又辦得到嗎？,1,1,0,1,0
4131,作為一個男生，我也不明白，為什麼女生作為受害者，卻被民眾在自己身上找出問題，但是問題難道不是在加害者身上嗎？,1,0,0,1,0
4142,教授講的真好，太有趣了，男女也確實如此，所以男女個性互補，而女人真的是細心周全,1,0,0,0,0
4167,我觉得有些男的真的是会因为男女差异觉得女生是笨。,1,1,0,0,1
4168,但是那些男的连聪明的标准都没有就自信的决定像男的就是聪明。,1,1,0,0,1
4211,"(不過我個人覺得, 有生命力的角色都很吸引觀眾(不論男女老幼)...例如大長今..不過大長今都有溫柔的女性特質)",1,0,0,0,0
4220,女人係喜歡被征服，各方面都要，令女人對男方有種傾慕的感覺。,1,0,0,0,0
4223,不敢苟同⋯濃濃的男權主義，仲帶d厭女症⋯點解男性係理性的代表，而女性就係感性呢？,1,1,0,0,1
4227,一句講晒男人要天生粗要做大要做壯要做强，power過宇宙,1,1,0,0,0
4292,謝謝老高讓我們知道男人十有九渣，渣是天性:),1,1,1,0,1
4303,不能说渣男是渣男了，那只是男性的本性,1,1,1,0,1
4309,女性思考真的要比男性高级啊！,1,0,0,0,0
4326,對男人講話，還可以補充一點，大部分男人注重贏的感覺，所以要先加一句，比如 “你講的非常有道理”，或者 “我也覺得你想法很好”，男性覺得贏了，就聽下去，之後決定可以完全與男性原來的想法不一樣。,1,1,0,0,0
4327,對於選擇穿搭覺得這想法很幼稚 覺得自己有答案還要問人 他人答案與自己不同就會感到不悅 要伴侶順從他任性 難怪現在結婚人少 別把女人的人性合理化 人都是需要相互尊重 這是相處的基本道理 傳統思維都一直在教導男生要順從忍讓女生 難怪現在一堆自我為中心的女人 然後什麼都要跟男人做比較 重點搬重物這時怎不自己來 平常如果懂相互尊重倒還好 一堆女拳師基本沒在尊重人 不論職場還是相處上 這時代該改變思維的是女性,1,0,0,1,0
4333,我是一個女生，但我突然覺得自己是男的，就比如我跟男生一樣，我發生一些事情的時候我也會很安靜，就是我在想事情，可是我的朋友總是一直為我怎麼了，就讓我很煩，所以有時候我就算看到朋友的訊息也很想不回，可是沒辦法還是得回,1,1,0,0,0
4376,以前覺得結婚男方要給彩禮而且數百萬人民幣很難理解但是自從看到一堆一起奮鬥的糟糠妻40歲被嫌人老珠黃被拋棄我才覺得收彩禮好像有點道理這是一種保障因為太多這種案例了有的根本也不是多有錢還是出軌 呵呵,1,1,0,0,1
4378,这个怎么说呢，给彩礼的农村家庭是希望娶来的媳妇按照传统模式多生男孩，服侍长辈，照顾家庭，任劳任怨并不能分得家产。,1,0,0,1,0
4390,作为大陆女生我想我比较有发言权，天价彩礼的一个重要原因是国内社会始终处于大农村的阶段，男方支付高价彩礼给女方父母，用于买断这位女性的资源，女性嫁人后可不是享福的，而是当全职保姆+生儿育女+性资源。,1,0,0,1,0
4391,男性物化女性的思想根深蒂固，既然他们觉得女性是资源，有钱就能买到，那么有天价彩礼也不奇怪。,1,0,0,1,0
4413,三十萬彩禮已經夠這個農村男人找一千次辣妹了。,1,0,0,1,0
4443,其实不能拿数据硬套这样算，应该是说，只有女性看得上的人才能算男人，其它的都是绿皮骷髅鼠人。,1,0,0,1,0
4445,男人传宗接代思想根深蒂固造成市场不平衡，而女人性价值的价格取决于市场而非成本，人家养个女儿成本几十万张口要上百万也照样有人愿意付钱，因为你把人家视为刚需就别怪人家漫天要价，何乐而不为。,1,0,0,1,0
4446,中国几千年农业国生产力种地主要靠男劳力，底层女养大在家不如男劳力干活多，被父母称作“吃白饭的”“早晚别家人”，过去每家好几个，婴儿死亡率都高，孩子多了饭不够吃，外嫁时必然想把养殖成本收回。,1,0,0,1,0
